Date,Price,Open,High,Low,Vol.,Change %,Date_m
08-05-12,1363.72,1369.16,1369.16,1347.75,0,-0.43,41037
09-05-12,1354.58,1363.20,1363.73,1343.13,0,-0.67,41038
10-05-12,1357.99,1354.58,1365.88,1354.58,0,0.25,41039
11-05-12,1353.39,1358.11,1365.66,1348.89,0,-0.34,41040
14-05-12,1338.35,1351.93,1351.93,1336.61,0,-1.11,41043
15-05-12,1330.66,1338.36,1344.94,1328.41,0,-0.57,41044
16-05-12,1324.80,1330.78,1341.78,1324.79,0,-0.44,41045
17-05-12,1304.86,1324.82,1326.36,1304.86,0,-1.51,41046
18-05-12,1295.22,1305.05,1312.24,1291.98,0,-0.74,41047
21-05-12,1315.99,1295.73,1316.39,1295.73,0,1.6,41050
22-05-12,1316.63,1316.09,1328.49,1310.04,0,0.05,41051
23-05-12,1318.86,1316.02,1320.71,1296.53,0,0.17,41052
24-05-12,1320.68,1318.72,1324.14,1310.50,0,0.14,41053
25-05-12,1317.82,1320.81,1324.20,1314.23,0,-0.22,41054
29-05-12,1332.42,1318.90,1334.93,1318.90,0,1.11,41058
30-05-12,1313.32,1331.25,1331.25,1310.76,0,-1.43,41059
31-05-12,1310.33,1313.09,1319.74,1298.90,0,-0.23,41060
01-06-12,1278.04,1309.87,1309.87,1277.25,0,-2.46,41061
04-06-12,1278.18,1278.29,1282.55,1266.74,0,0.01,41064
05-06-12,1285.50,1277.82,1287.62,1274.16,0,0.57,41065
06-06-12,1315.13,1285.61,1315.13,1285.61,0,2.3,41066
07-06-12,1314.99,1316.15,1329.05,1312.68,0,-0.01,41067
08-06-12,1325.66,1314.99,1325.81,1307.77,0,0.81,41068
11-06-12,1308.93,1325.72,1335.52,1307.73,0,-1.26,41071
12-06-12,1324.18,1309.40,1324.31,1306.62,0,1.17,41072
13-06-12,1314.88,1324.02,1327.28,1310.51,0,-0.7,41073
14-06-12,1329.10,1314.88,1333.68,1314.14,0,1.08,41074
15-06-12,1342.84,1329.19,1343.32,1329.19,0,1.03,41075
18-06-12,1344.78,1342.42,1348.22,1334.46,0,0.14,41078
19-06-12,1357.98,1344.83,1363.46,1344.83,0,0.98,41079
20-06-12,1355.69,1358.04,1361.57,1346.45,0,-0.17,41080
21-06-12,1325.51,1355.43,1358.27,1324.41,0,-2.23,41081
22-06-12,1335.02,1325.92,1337.82,1325.92,0,0.72,41082
25-06-12,1313.72,1334.90,1334.90,1309.27,0,-1.6,41085
26-06-12,1319.99,1314.09,1324.24,1310.30,0,0.48,41086
27-06-12,1331.85,1320.71,1334.40,1320.71,0,0.9,41087
28-06-12,1329.04,1331.52,1331.52,1313.29,0,-0.21,41088
29-06-12,1362.16,1330.12,1362.17,1330.12,0,2.49,41089
02-07-12,1365.51,1362.33,1366.35,1355.70,0,0.25,41092
03-07-12,1374.02,1365.75,1374.81,1363.53,0,0.62,41093
05-07-12,1367.58,1373.72,1373.85,1363.02,0,-0.47,41095
06-07-12,1354.68,1367.09,1367.09,1348.03,0,-0.94,41096
09-07-12,1352.46,1354.66,1354.87,1346.65,0,-0.16,41099
10-07-12,1341.47,1352.96,1361.54,1336.27,0,-0.81,41100
11-07-12,1341.45,1341.40,1345.00,1333.25,0,0,41101
12-07-12,1334.76,1341.29,1341.29,1325.41,0,-0.5,41102
13-07-12,1356.78,1334.81,1357.70,1334.81,0,1.65,41103
16-07-12,1353.64,1356.50,1357.26,1348.51,0,-0.23,41106
17-07-12,1363.67,1353.68,1365.36,1345.07,0,0.74,41107
18-07-12,1372.78,1363.58,1375.26,1358.96,0,0.67,41108
19-07-12,1376.51,1373.01,1380.39,1371.21,0,0.27,41109
20-07-12,1362.66,1376.51,1376.51,1362.19,0,-1.01,41110
23-07-12,1350.52,1362.34,1362.34,1337.56,0,-0.89,41113
24-07-12,1338.31,1350.52,1351.53,1329.24,0,-0.9,41114
25-07-12,1337.89,1338.35,1343.98,1331.50,0,-0.03,41115
26-07-12,1360.02,1338.17,1363.13,1338.17,0,1.65,41116
27-07-12,1385.97,1360.05,1389.19,1360.05,0,1.91,41117
30-07-12,1385.30,1385.94,1391.74,1381.37,0,-0.05,41120
31-07-12,1379.32,1385.27,1387.16,1379.17,0,-0.43,41121
01-08-12,1375.14,1379.32,1385.03,1373.35,0,-0.3,41122
02-08-12,1365.00,1375.13,1375.13,1354.65,0,-0.74,41123
03-08-12,1390.99,1365.45,1394.16,1365.45,0,1.9,41124
06-08-12,1394.23,1391.04,1399.63,1391.04,0,0.23,41127
07-08-12,1401.35,1394.46,1407.14,1394.46,0,0.51,41128
08-08-12,1402.22,1401.23,1404.14,1396.13,0,0.06,41129
09-08-12,1402.80,1402.26,1405.95,1398.80,0,0.04,41130
10-08-12,1405.87,1402.58,1405.98,1395.62,0,0.22,41131
13-08-12,1404.11,1405.87,1405.87,1397.32,0,-0.13,41134
14-08-12,1403.93,1404.36,1410.03,1400.60,0,-0.01,41135
15-08-12,1405.53,1403.89,1407.73,1401.83,0,0.11,41136
16-08-12,1415.51,1406.61,1417.44,1404.15,0,0.71,41137
17-08-12,1418.16,1415.84,1418.71,1414.67,0,0.19,41138
20-08-12,1418.13,1417.85,1418.13,1412.12,0,0,41141
21-08-12,1413.17,1418.13,1426.68,1410.86,0,-0.35,41142
22-08-12,1413.49,1413.09,1416.12,1406.78,0,0.02,41143
