Date,Price,Open,High,Low,Vol.,Change %,Date_m
19-11-16,3.92,3.87,3.99,3.85,0.26K,1.29,42693
20-11-16,3.89,3.92,3.99,3.86,0.16K,-0.77,42694
21-11-16,3.93,3.89,3.93,3.87,0.13K,1.03,42695
22-11-16,3.90,3.93,3.99,3.88,0.86K,-0.76,42696
23-11-16,3.86,3.90,3.97,3.86,0.35K,-1.03,42697
24-11-16,3.90,3.86,3.93,3.86,0.19K,1.04,42698
25-11-16,3.87,3.90,3.91,3.85,0.16K,-0.77,42699
26-11-16,3.86,3.87,3.91,3.81,1.28K,-0.26,42700
27-11-16,3.87,3.86,3.89,3.82,0.11K,0.26,42701
28-11-16,3.84,3.87,3.92,3.81,1.02K,-0.78,42702
29-11-16,3.83,3.84,3.91,3.81,0.72K,-0.26,42703
30-11-16,3.84,3.83,3.98,3.51,1.83K,0.26,42704
01-12-16,3.88,3.84,3.89,3.84,0.16K,1.04,42705
02-12-16,3.94,3.88,3.94,3.87,0.42K,1.55,42706
03-12-16,3.90,3.94,3.94,3.87,0.10K,-1.02,42707
04-12-16,3.89,3.90,3.92,3.86,0.16K,-0.26,42708
05-12-16,3.58,3.89,3.89,3.32,4.94K,-7.97,42709
06-12-16,3.50,3.58,3.58,3.42,0.10K,-2.23,42710
07-12-16,3.67,3.51,3.86,3.50,1.07K,4.86,42711
08-12-16,3.65,3.67,3.77,3.63,1.86K,-0.54,42712
09-12-16,3.74,3.65,3.74,3.61,0.26K,2.47,42713
10-12-16,3.70,3.74,3.74,3.63,0.06K,-1.07,42714
11-12-16,3.64,3.70,3.70,3.61,0.04K,-1.62,42715
12-12-16,3.64,3.64,3.69,3.62,0.26K,0,42716
13-12-16,3.65,3.64,3.68,3.62,0.01K,0.27,42717
14-12-16,3.60,3.65,3.66,3.60,0.28K,-1.37,42718
15-12-16,3.50,3.60,3.70,3.50,0.31K,-2.78,42719
16-12-16,3.64,3.64,3.68,3.56,0.18K,4,42720
17-12-16,3.72,3.64,3.72,3.60,0.18K,2.2,42721
18-12-16,3.62,3.72,3.73,3.62,0.30K,-2.69,42722
19-12-16,3.66,3.69,3.71,3.61,0.07K,1.1,42723
20-12-16,3.62,3.66,3.69,3.61,0.12K,-1.09,42724
21-12-16,3.66,3.62,3.91,3.62,1.09K,1.1,42725
22-12-16,3.69,3.66,3.88,3.62,2.93K,0.82,42726
23-12-16,4.49,3.69,4.49,3.65,5.73K,21.68,42727
24-12-16,4.47,4.49,5.14,4.20,5.94K,-0.45,42728
25-12-16,4.30,4.47,4.49,4.08,2.40K,-3.8,42729
26-12-16,4.23,4.30,4.37,4.13,0.47K,-1.63,42730
27-12-16,4.33,4.23,4.52,4.18,1.16K,2.36,42731
28-12-16,4.53,4.33,4.60,4.30,1.95K,4.62,42732
29-12-16,4.69,4.53,5.00,4.40,1.36K,3.53,42733
30-12-16,4.35,4.69,4.69,4.21,0.43K,-7.25,42734
31-12-16,4.36,4.35,4.48,4.28,1.40K,0.23,42735
01-01-17,4.51,4.36,4.57,4.34,3.10K,3.44,42736
02-01-17,4.56,4.51,4.90,4.40,5.93K,1.11,42737
03-01-17,4.55,4.56,4.65,4.42,1.62K,-0.22,42738
04-01-17,4.55,4.55,5.99,4.45,8.61K,0,42739
05-01-17,4.23,4.55,4.88,3.88,7.30K,-7.03,42740
06-01-17,3.88,4.23,4.34,3.83,1.99K,-8.27,42741
07-01-17,3.98,3.88,4.49,3.66,3.19K,2.58,42742
08-01-17,4.03,3.98,4.40,3.98,0.70K,1.26,42743
09-01-17,4.39,4.03,4.40,3.89,2.35K,8.93,42744
10-01-17,4.67,4.39,4.75,4.04,2.52K,6.38,42745
11-01-17,4.02,4.67,4.68,3.93,2.25K,-13.92,42746
12-01-17,4.00,4.02,4.14,3.79,6.10K,-0.5,42747
13-01-17,3.97,4.00,4.06,3.90,0.73K,-0.75,42748
14-01-17,4.00,3.97,4.25,3.92,1.85K,0.76,42749
15-01-17,3.96,4.00,4.10,3.95,1.49K,-1,42750
16-01-17,3.88,3.96,3.98,3.88,0.29K,-2.02,42751
17-01-17,3.93,3.88,4.16,3.87,1.77K,1.29,42752
18-01-17,3.89,3.93,3.95,3.81,2.20K,-1.02,42753
19-01-17,3.88,3.89,3.96,3.83,3.10K,-0.26,42754
20-01-17,3.88,3.88,3.95,3.86,0.89K,0,42755
21-01-17,3.92,3.88,3.93,3.88,0.62K,1.03,42756
22-01-17,3.86,3.92,3.97,3.85,1.71K,-1.53,42757
23-01-17,3.85,3.86,3.92,3.83,1.23K,-0.26,42758
24-01-17,3.76,3.85,3.89,3.76,2.64K,-2.34,42759
25-01-17,3.69,3.76,3.81,3.65,4.38K,-1.86,42760
26-01-17,3.86,3.69,3.93,3.68,3.80K,4.61,42761
27-01-17,3.90,3.86,3.96,3.79,4.14K,1.04,42762
28-01-17,3.87,3.90,3.90,3.85,0.78K,-0.77,42763
29-01-17,3.88,3.87,3.90,3.84,0.56K,0.26,42764
30-01-17,4.03,3.88,4.09,3.83,5.94K,3.87,42765
31-01-17,4.07,4.03,4.19,4.03,8.63K,0.99,42766
01-02-17,4.08,4.07,4.15,3.95,4.34K,0.25,42767
02-02-17,4.09,4.08,4.11,3.97,4.40K,0.25,42768
03-02-17,4.06,4.09,4.12,3.91,3.79K,-0.73,42769
04-02-17,4.02,4.06,4.06,3.94,2.87K,-0.99,42770
05-02-17,3.97,4.02,4.03,3.91,1.42K,-1.24,42771
06-02-17,3.97,3.97,4.02,3.94,1.56K,0,42772
07-02-17,3.98,3.97,4.02,3.94,15.67K,0.25,42773
08-02-17,3.96,3.98,4.06,3.91,12.37K,-0.5,42774
09-02-17,3.76,3.96,3.99,3.62,22.61K,-5.05,42775
10-02-17,3.83,3.76,3.89,3.70,4.47K,1.86,42776
11-02-17,3.84,3.83,3.88,3.82,6.10K,0.26,42777
12-02-17,3.80,3.84,3.85,3.77,1.87K,-1.04,42778
13-02-17,3.78,3.80,3.83,3.74,3.92K,-0.53,42779
14-02-17,3.82,3.78,3.82,3.76,3.76K,1.06,42780
15-02-17,3.89,3.82,3.91,3.81,5.19K,1.83,42781
16-02-17,3.86,3.89,3.92,3.85,2.02K,-0.77,42782
17-02-17,3.91,3.86,3.95,3.85,2.42K,1.3,42783
18-02-17,3.84,3.91,3.94,3.80,6.21K,-1.79,42784
19-02-17,3.81,3.84,3.85,3.76,5.78K,-0.78,42785
20-02-17,3.81,3.81,3.85,3.76,5.83K,0,42786
21-02-17,3.85,3.81,3.89,3.76,4.25K,1.05,42787
22-02-17,3.89,3.85,3.93,3.85,3.83K,1.04,42788
23-02-17,3.90,3.89,4.00,3.89,4.16K,0.26,42789
24-02-17,3.95,3.90,4.00,3.79,4.44K,1.28,42790
25-02-17,3.90,3.95,3.98,3.83,6.20K,-1.27,42791
26-02-17,3.89,3.90,3.93,3.84,1.61K,-0.26,42792
27-02-17,3.87,3.89,3.93,3.85,8.12K,-0.51,42793
28-02-17,3.85,3.87,3.94,3.81,7.18K,-0.52,42794
01-03-17,3.86,3.85,3.95,3.80,7.02K,0.26,42795
02-03-17,4.04,3.86,4.29,3.80,17.91K,4.66,42796
03-03-17,4.07,4.04,4.50,4.01,11.35K,0.74,42797
04-03-17,4.04,4.07,4.14,3.88,7.15K,-0.74,42798
05-03-17,4.02,4.04,4.04,3.85,2.68K,-0.5,42799
06-03-17,4.10,4.02,4.10,3.96,6.31K,1.99,42800
07-03-17,3.99,4.10,4.26,3.90,7.52K,-2.68,42801
08-03-17,3.86,3.99,4.01,3.83,6.43K,-3.26,42802
09-03-17,3.92,3.86,3.95,3.83,4.53K,1.55,42803
10-03-17,3.80,3.92,4.10,3.70,18.54K,-3.06,42804
11-03-17,3.82,3.80,3.95,3.77,11.05K,0.53,42805
12-03-17,3.94,3.82,3.95,3.82,8.77K,3.14,42806
13-03-17,4.40,3.94,4.59,3.89,42.52K,11.68,42807
14-03-17,4.19,4.40,4.43,4.14,11.03K,-4.77,42808
15-03-17,4.33,4.19,4.45,4.10,12.63K,3.34,42809
16-03-17,4.31,4.33,4.61,4.22,26.30K,-0.46,42810
17-03-17,4.12,4.31,4.35,4.00,16.21K,-4.41,42811
18-03-17,4.02,4.12,4.43,3.69,35.57K,-2.43,42812
19-03-17,3.93,4.02,4.12,3.85,11.72K,-2.24,42813
20-03-17,4.18,3.93,4.20,3.85,14.20K,6.36,42814
21-03-17,4.04,4.18,4.20,3.95,14.63K,-3.35,42815
22-03-17,3.94,4.04,4.05,3.81,19.30K,-2.48,42816
23-03-17,3.96,3.94,4.03,3.90,13.08K,0.51,42817
24-03-17,4.11,3.96,4.50,3.93,54.81K,3.79,42818
25-03-17,4.09,4.11,4.18,3.97,28.31K,-0.49,42819
