Date,Price,Open,High,Low,Vol.,Change %,Date_m
06-Apr-17,1253.30,1257.60,1260.90,1251.30,165.26K,0.38,42831
07-Apr-17,1257.30,1253.90,1273.30,1252.40,375.41K,0.32,42832
10-Apr-17,1253.90,1255.60,1258.90,1248.20,182.20K,-0.27,42835
11-Apr-17,1274.20,1256.80,1277.40,1254.70,292.14K,1.62,42836
12-Apr-17,1278.10,1277.20,1289.00,1273.80,251.10K,0.31,42837
13-Apr-17,1288.50,1288.30,1290.70,1283.80,235.46K,0.81,42838
14-Apr-17,1289.65,1289.65,1289.65,1289.65,0,0.09,42839
17-Apr-17,1291.90,1292.40,1297.40,1283.10,191.67K,0.17,42842
18-Apr-17,1294.10,1286.70,1294.40,1280.60,280.74K,0.17,42843
19-Apr-17,1283.40,1291.70,1292.70,1275.40,260.70K,-0.83,42844
20-Apr-17,1283.80,1282.20,1285.20,1278.00,245.62K,0.03,42845
21-Apr-17,1289.10,1283.30,1290.10,1280.00,229.60K,0.41,42846
24-Apr-17,1277.50,1280.00,1280.00,1266.00,302.84K,-0.9,42849
25-Apr-17,1267.20,1277.90,1279.90,1262.80,253.77K,-0.81,42850
26-Apr-17,1264.20,1265.50,1272.80,1260.70,241.05K,-0.24,42851
27-Apr-17,1265.90,1270.20,1271.10,1261.80,210.73K,0.13,42852
28-Apr-17,1268.30,1265.20,1269.90,1264.20,173.29K,0.19,42853
01-May-17,1255.50,1269.60,1272.40,1254.90,199.78K,-1.01,42856
02-May-17,1257.00,1257.40,1258.80,1252.60,181.51K,0.12,42857
03-May-17,1248.50,1257.80,1257.80,1236.40,253.65K,-0.68,42858
04-May-17,1228.60,1238.50,1241.70,1225.70,318.32K,-1.59,42859
05-May-17,1226.90,1228.50,1236.00,1226.20,275.89K,-0.14,42860
08-May-17,1227.10,1223.10,1236.90,1221.00,201.06K,0.02,42863
09-May-17,1216.10,1226.60,1228.70,1214.30,254.02K,-0.9,42864
10-May-17,1218.90,1222.10,1225.80,1217.50,194.72K,0.23,42865
11-May-17,1224.20,1219.20,1227.70,1216.90,237.71K,0.43,42866
12-May-17,1227.70,1225.00,1231.60,1224.40,199.88K,0.29,42867
15-May-17,1230.00,1228.30,1237.40,1226.80,189.23K,0.19,42870
16-May-17,1236.40,1230.80,1239.10,1230.00,204.21K,0.52,42871
17-May-17,1258.70,1237.20,1261.50,1236.30,377.87K,1.8,42872
18-May-17,1252.80,1261.40,1265.00,1245.70,368.90K,-0.47,42873
19-May-17,1253.60,1246.80,1256.40,1246.10,212.92K,0.06,42874
22-May-17,1264.80,1260.00,1265.80,1254.80,45.56K,0.89,42877
23-May-17,1258.90,1263.20,1267.10,1254.00,54.13K,-0.47,42878
24-May-17,1256.50,1253.80,1262.20,1250.90,48.74K,-0.19,42879
25-May-17,1259.80,1261.60,1262.80,1256.90,63.17K,0.26,42880
26-May-17,1271.40,1258.60,1272.70,1256.20,159.00K,0.92,42881
28-May-17,1268.22,1266.31,1269.02,1266.31,0,-0.25,42883
29-May-17,1266.69,1268.02,1268.60,1264.96,0,-0.12,42884
30-May-17,1265.70,1271.20,1273.40,1261.80,286.21K,-0.08,42885
31-May-17,1275.40,1265.70,1276.80,1262.00,204.29K,0.77,42886
01-Jun-17,1270.10,1271.60,1272.80,1263.70,181.20K,-0.42,42887
02-Jun-17,1280.20,1268.00,1282.20,1261.30,272.29K,0.8,42888
05-Jun-17,1282.70,1282.60,1286.00,1280.20,139.80K,0.2,42891
06-Jun-17,1297.50,1282.50,1298.80,1282.10,257.79K,1.15,42892
07-Jun-17,1293.20,1297.00,1297.60,1285.00,218.85K,-0.33,42893
08-Jun-17,1279.50,1289.50,1291.50,1273.50,257.44K,-1.06,42894
09-Jun-17,1271.40,1283.50,1284.60,1266.70,219.21K,-0.63,42895
12-Jun-17,1268.90,1269.70,1272.40,1265.60,173.01K,-0.2,42898
13-Jun-17,1268.60,1267.70,1271.00,1260.50,175.60K,-0.02,42899
14-Jun-17,1275.90,1268.40,1284.20,1259.00,348.34K,0.58,42900
15-Jun-17,1254.60,1262.70,1268.50,1252.70,255.15K,-1.67,42901
16-Jun-17,1256.50,1255.60,1258.60,1253.20,149.11K,0.15,42902
19-Jun-17,1246.70,1255.80,1257.30,1244.30,179.65K,-0.78,42905
20-Jun-17,1243.50,1245.40,1249.40,1242.40,185.39K,-0.26,42906
21-Jun-17,1245.80,1243.90,1248.80,1241.70,170.46K,0.18,42907
22-Jun-17,1249.40,1246.40,1256.00,1246.40,187.39K,0.29,42908
23-Jun-17,1256.40,1250.90,1260.00,1250.60,162.67K,0.56,42909
26-Jun-17,1246.40,1258.10,1259.00,1236.50,227.47K,-0.8,42912
27-Jun-17,1246.90,1245.20,1253.80,1241.80,213.42K,0.04,42913
28-Jun-17,1249.10,1247.30,1255.70,1246.70,195.07K,0.18,42914
29-Jun-17,1245.80,1249.60,1253.20,1239.70,277.75K,-0.26,42915
30-Jun-17,1242.30,1245.20,1248.20,1239.00,222.76K,-0.28,42916
03-Jul-17,1219.20,1241.70,1242.60,1218.00,284.45K,-1.86,42919
04-Jul-17,1227.55,1224.30,1228.03,1221.49,0,0.68,42920
05-Jul-17,1221.70,1220.10,1228.40,1216.50,366.77K,-0.48,42921
06-Jul-17,1223.30,1226.50,1229.50,1221.80,192.21K,0.13,42922
07-Jul-17,1209.70,1224.60,1228.10,1206.60,322.18K,-1.11,42923
10-Jul-17,1213.20,1212.10,1215.00,1204.00,238.26K,0.29,42926
11-Jul-17,1214.70,1213.80,1217.10,1207.40,217.24K,0.12,42927
12-Jul-17,1219.10,1216.50,1225.20,1212.50,262.77K,0.36,42928
13-Jul-17,1217.30,1219.20,1223.60,1215.60,227.82K,-0.15,42929
14-Jul-17,1227.50,1216.40,1232.70,1214.00,267.44K,0.84,42930
17-Jul-17,1233.70,1228.70,1235.40,1227.50,174.90K,0.51,42933
18-Jul-17,1241.90,1233.30,1244.10,1232.20,253.19K,0.66,42934
19-Jul-17,1242.00,1242.00,1243.50,1235.10,198.03K,0.01,42935
20-Jul-17,1245.50,1240.60,1247.20,1234.60,269.02K,0.28,42936
21-Jul-17,1254.90,1244.10,1255.90,1242.80,240.53K,0.75,42937
24-Jul-17,1254.30,1255.50,1259.00,1252.00,212.88K,-0.05,42940
25-Jul-17,1258.50,1261.90,1264.20,1255.10,62.31K,0.33,42941
26-Jul-17,1255.60,1256.20,1269.80,1249.40,95.79K,-0.23,42942
27-Jul-17,1266.50,1266.80,1271.30,1260.30,161.44K,0.87,42943
28-Jul-17,1275.30,1265.00,1277.00,1263.20,250.89K,0.69,42944
31-Jul-17,1273.40,1276.30,1277.30,1271.70,165.13K,-0.15,42947
01-Aug-17,1279.40,1275.60,1280.30,1268.40,213.54K,0.47,42948
02-Aug-17,1278.40,1275.20,1279.00,1268.90,210.98K,-0.08,42949
03-Aug-17,1274.40,1272.60,1277.00,1262.90,207.02K,-0.31,42950
04-Aug-17,1264.60,1275.30,1276.50,1259.80,270.85K,-0.77,42951
07-Aug-17,1264.70,1264.30,1265.60,1261.30,123.21K,0.01,42954
08-Aug-17,1262.60,1262.90,1271.00,1257.10,247.54K,-0.17,42955
09-Aug-17,1279.30,1266.10,1284.70,1265.90,290.97K,1.32,42956
10-Aug-17,1290.10,1283.20,1293.80,1280.30,269.83K,0.84,42957
11-Aug-17,1294.00,1292.50,1298.10,1286.70,265.33K,0.3,42958
14-Aug-17,1290.40,1296.40,1296.40,1284.20,238.07K,-0.28,42961
15-Aug-17,1279.70,1287.00,1287.70,1272.70,287.56K,-0.83,42962
16-Aug-17,1282.90,1276.90,1289.50,1273.20,273.20K,0.25,42963
17-Aug-17,1292.40,1290.00,1296.00,1286.40,329.84K,0.74,42964
18-Aug-17,1291.60,1293.80,1306.90,1289.10,396.54K,-0.06,42965
21-Aug-17,1296.70,1289.10,1299.70,1286.20,261.48K,0.39,42968
22-Aug-17,1291.00,1297.10,1298.10,1287.00,268.99K,-0.44,42969
23-Aug-17,1294.70,1290.40,1297.00,1287.90,235.69K,0.29,42970
24-Aug-17,1292.00,1296.00,1296.80,1289.30,246.72K,-0.21,42971
25-Aug-17,1297.90,1291.30,1301.40,1281.30,358.61K,0.46,42972
28-Aug-17,1315.30,1297.60,1317.80,1297.00,321.81K,1.34,42975
29-Aug-17,1318.90,1320.50,1331.90,1310.60,460.45K,0.27,42976
30-Aug-17,1314.10,1314.80,1319.30,1310.10,312.01K,-0.36,42977
31-Aug-17,1322.20,1314.10,1329.00,1302.30,376.31K,0.62,42978
01-Sep-17,1330.40,1326.90,1334.50,1321.40,368.17K,0.62,42979
03-Sep-17,1341.22,1340.54,1342.07,1338.96,0,0.81,42981
04-Sep-17,1338.08,1341.21,1344.59,1337.01,0,-0.23,42982
05-Sep-17,1344.50,1339.70,1349.70,1331.10,557.99K,0.48,42983
06-Sep-17,1339.00,1345.00,1347.70,1336.40,309.35K,-0.41,42984
07-Sep-17,1350.30,1339.00,1355.50,1337.20,363.78K,0.84,42985
08-Sep-17,1351.20,1354.00,1362.40,1347.10,386.65K,0.07,42986
11-Sep-17,1335.70,1341.50,1344.60,1330.60,303.11K,-1.15,42989
12-Sep-17,1332.70,1331.70,1336.30,1326.70,287.75K,-0.22,42990
13-Sep-17,1328.00,1336.20,1340.50,1324.50,306.37K,-0.35,42991
14-Sep-17,1329.30,1327.60,1334.90,1319.50,336.58K,0.1,42992
